Genus_Species;Genus;Species;comname;sciname;Anaerobic;Browsable;Calcerous;Coarse_Soil;Cold_Strat_Reqd;Fine_Soil;Fire_Tolerance;FrostFree_Days;Grazable;Height20yrs;HeightMax;max_pH;max_Precip;MediumSoil;min_pH;min_Precip;min_Temp;NitrFix;growthHabit;
Rhus_copallinum;Rhus;copallinum;winged sumac;Rhus copallinum L.;2;1;1;1;0;1;3;140;1;2.43842965130456;2.43842965130456;7.5;152.4;1;5.3;71.12;-33.3333333333333;0;Tree;
Rhus_glabra;Rhus;glabra;smooth sumac;Rhus glabra L.;1;1;1;1;0;0;3;135;1;3.65764447695684;3.65764447695684;7.5;152.4;1;5.3;76.2;-36.1111111111111;0;Tree;
Rhus_microphylla;Rhus;microphylla;littleleaf sumac;Rhus microphylla Engelm. ex Gray;0;2;3;1;0;0;3;150;2;3.0480370641307;3.0480370641307;8.5;30.48;1;7;20.32;-25;0;Tree;
Rhus_ovata;Rhus;ovata;sugar sumac;Rhus ovata S. Wats.;0;NA;2;1;0;0;2;200;NA;3.65764447695684;3.65764447695684;7.5;76.2;1;6;30.48;-13.8888888888889;0;Tree;
Rhus_trilobata;Rhus;trilobata;skunkbush sumac;Rhus trilobata Nutt.;0;2;1;1;1;0;2;140;1;1.21921482565228;1.21921482565228;8;45.72;1;6.5;27.94;-43.8888888888889;0;Shrub;
Rhynchospora_corniculata;Rhynchospora;corniculata;shortbristle horned beaksedge;Rhynchospora corniculata (Lam.) Gray;3;NA;2;1;0;1;2;170;1;NA;2.01170446232626;7.4;127;1;5.1;76.2;-25;0;Graminoid;
Ribes_aureum;Ribes;aureum;golden currant;Ribes aureum Pursh;0;3;3;0;1;0;2;150;2;3.0480370641307;3.0480370641307;8;50.8;1;6;30.48;-38.8888888888889;0;Shrub;
Ribes_cereum;Ribes;cereum;wax currant;Ribes cereum Dougl.;0;3;3;1;1;0;3;300;3;0.91441111923921;0.91441111923921;7.5;88.9;1;6.5;33.02;-30.5555555555556;0;Shrub;
Ribes_erythrocarpum;Ribes;erythrocarpum;Crater Lake currant;Ribes erythrocarpum Coville & Leib.;0;2;1;1;1;0;2;170;2;0.91441111923921;1.82882223847842;7;152.4;1;5.8;60.96;-27.7777777777778;0;Shrub;
Ribes_hudsonianum;Ribes;hudsonianum;northern black currant;Ribes hudsonianum Richards.;2;2;1;1;1;0;3;90;2;1.52401853206535;1.52401853206535;6.9;127;1;5;71.12;-36.1111111111111;0;Shrub;
Ribes_inerme;Ribes;inerme;whitestem gooseberry;Ribes inerme Rydb.;2;2;1;1;1;0;2;130;1;2.43842965130456;2.43842965130456;7.5;60.96;1;6;30.48;-33.3333333333333;0;Shrub;
Ribes_montigenum;Ribes;montigenum;gooseberry currant;Ribes montigenum McClatchie;0;2;2;1;1;0;2;120;2;0.30480370641307;0.30480370641307;8;88.9;1;7;25.4;-19.4444444444444;0;Shrub;
Ribes_nevadense;Ribes;nevadense;Sierra currant;Ribes nevadense Kellogg;2;3;2;1;1;0;2;160;NA;1.82882223847842;1.82882223847842;7.5;60.96;1;6;30.48;-33.3333333333333;0;Shrub;
Ribes_roezlii;Ribes;roezlii;Sierra gooseberry;Ribes roezlii Regel;0;NA;2;1;1;0;2;160;1;1.52401853206535;1.52401853206535;7.5;60.96;1;6;30.48;-33.3333333333333;0;Shrub;
Ribes_sanguineum;Ribes;sanguineum;redflower currant;Ribes sanguineum Pursh;0;3;2;1;1;0;2;185;1;3.65764447695684;3.65764447695684;7.5;76.2;1;6;35.56;-13.8888888888889;0;Shrub;
Ribes_viburnifolium;Ribes;viburnifolium;island gooseberry;Ribes viburnifolium Gray;0;2;1;1;0;1;3;190;NA;0.91441111923921;0.91441111923921;7.5;101.6;1;5;45.72;-19.4444444444444;0;Shrub;
Robinia_hispida;Robinia;hispida;bristly locust;Robinia hispida L. var. fertilis (Ashe) Clausen;0;1;2;1;0;0;2;160;1;2.13362594489149;2.13362594489149;7.5;152.4;1;3.5;81.28;-34.4444444444444;3;Tree;
Robinia_neomexicana;Robinia;neomexicana;New Mexico locust;Robinia neomexicana Gray;1;3;3;1;0;1;3;160;3;1.21921482565228;7.62009266032675;8.5;88.9;1;7;22.86;-30.5555555555556;1;Tree;
Robinia_pseudoacacia;Robinia;pseudoacacia;black locust;Robinia pseudoacacia L.;0;2;3;1;0;1;3;120;1;16.7642038527188;18.2882223847842;7.5;152.4;1;4.8;50.8;-36.1111111111111;NA;Tree;
Rorippa_curvisiliqua;Rorippa;curvisiliqua;curvepod yellowcress;Rorippa curvisiliqua (Hook.) Bess. ex Britt.;2;NA;1;1;0;1;1;120;NA;NA;0.30480370641307;7.5;76.2;1;6;30.48;11.1111111111111;0;Forb/herb;
Rorippa_sessiliflora;Rorippa;sessiliflora;stalkless yellowcress;Rorippa sessiliflora (Nutt.) A.S. Hitchc.;3;NA;1;1;0;1;1;120;NA;NA;0.457205559619605;7.5;152.4;1;5.5;76.2;11.1111111111111;0;Forb/herb;
Rorippa_sinuata;Rorippa;sinuata;spreading yellowcress;Rorippa sinuata (Nutt.) A.S. Hitchc.;1;NA;1;1;1;0;1;120;NA;NA;0.30480370641307;8.5;96.52;1;5;30.48;-38.8888888888889;0;Forb/herb;
Rorippa_sylvestris;Rorippa;sylvestris;creeping yellowcress;Rorippa sylvestris (L.) Bess.;2;NA;1;1;1;0;1;110;NA;NA;0.213362594489149;8;139.7;1;5;35.56;-33.3333333333333;0;Forb/herb;
Rosa_acicularis;Rosa;acicularis;prickly rose;Rosa acicularis Lindl.;0;3;1;0;1;1;3;200;3;0.30480370641307;1.21921482565228;7.5;152.4;1;6.8;38.1;-38.8888888888889;0;Subshrub;
Rosa_californica;Rosa;californica;California wildrose;Rosa californica Cham. & Schlecht.;0;1;0;1;1;1;3;270;1;3.0480370641307;3.0480370641307;8;101.6;1;7;27.94;-13.8888888888889;0;Subshrub;
Rosa_carolina;Rosa;carolina;Carolina rose;Rosa carolina L.;0;2;1;1;1;0;2;100;2;1.52401853206535;1.52401853206535;7;152.4;1;4;63.5;-41.6666666666667;0;Subshrub;
Rosa_eglanteria;Rosa;eglanteria;sweetbriar rose;Rosa eglanteria L.;0;1;3;1;1;1;3;100;1;3.0480370641307;3.0480370641307;7.5;114.3;1;5.2;81.28;-36.1111111111111;0;Subshrub;
Rosa_gymnocarpa;Rosa;gymnocarpa;dwarf rose;Rosa gymnocarpa Nutt.;0;NA;2;0;1;0;2;140;NA;0.91441111923921;0.91441111923921;7.8;60.96;1;6;30.48;-27.7777777777778;0;Subshrub;
Rosa_nutkana;Rosa;nutkana;Nootka rose;Rosa nutkana K. Presl;1;1;1;0;1;1;3;270;1;1.82882223847842;3.0480370641307;7;317.5;1;6.5;139.7;-13.8888888888889;0;Subshrub;
Rosa_palustris;Rosa;palustris;swamp rose;Rosa palustris Marsh.;2;1;1;0;0;1;1;95;NA;2.43842965130456;2.49939039258717;7;127;1;4;88.9;-36.1111111111111;0;Subshrub;
Rosa_rugosa;Rosa;rugosa;rugosa rose;Rosa rugosa Thunb.;1;1;2;1;1;0;2;140;1;1.52401853206535;1.52401853206535;7.5;152.4;1;5.5;86.36;-36.1111111111111;0;Subshrub;
Rosa_setigera;Rosa;setigera;climbing rose;Rosa setigera Michx.;0;2;2;1;1;0;2;140;2;4.87685930260912;4.87685930260912;7.5;152.4;1;5;50.8;-25;0;Vine;
Rosa_virginiana;Rosa;virginiana;Virginia rose;Rosa virginiana P. Mill.;1;1;1;1;1;0;3;130;1;1.82882223847842;1.82882223847842;7;139.7;1;5;88.9;-27.7777777777778;0;Subshrub;
Rosa_wichuraiana;Rosa;wichuraiana;memorial rose;Rosa wichuraiana Crépin;0;1;2;1;1;0;3;140;1;0.30480370641307;0.30480370641307;7;139.7;1;4.8;88.9;-30.5555555555556;0;Vine;
Rosa_woodsii;Rosa;woodsii;Woods' rose;Rosa woodsii Lindl.;0;2;1;1;1;0;3;150;2;0.91441111923921;0.91441111923921;8;101.6;1;5;30.48;-41.6666666666667;0;Subshrub;
Rosmarinus_officinalis;Rosmarinus;officinalis;rosemary;Rosmarinus officinalis L.;0;1;2;1;0;0;2;200;1;1.52401853206535;1.52401853206535;7.5;114.3;1;5;35.56;-19.4444444444444;0;Subshrub;
Rubus_allegheniensis;Rubus;allegheniensis;Allegheny blackberry;Rubus allegheniensis Porter;1;3;3;0;1;1;3;120;1;1.82882223847842;1.82882223847842;7.5;121.92;1;4.6;76.2;-33.3333333333333;0;Subshrub;
Rubus_alumnus;Rubus;alumnus;oldfield blackberry;Rubus alumnus Bailey;0;2;2;1;1;1;3;140;2;1.52401853206535;1.52401853206535;7;127;1;4.8;81.28;-33.3333333333333;0;Subshrub;
Rubus_argutus;Rubus;argutus;sawtooth blackberry;Rubus argutus Link;1;2;1;1;1;1;2;120;2;2.43842965130456;2.49939039258717;7;127;1;4.5;101.6;-25;0;Subshrub;
Rubus_baileyanus;Rubus;baileyanus;Bailey's dewberry;Rubus baileyanus Britt.;1;2;2;1;1;1;3;130;1;1.52401853206535;1.52401853206535;7;127;1;5;81.28;-33.3333333333333;0;Subshrub;
Rubus_chamaemorus;Rubus;chamaemorus;cloudberry;Rubus chamaemorus L.;3;3;0;0;1;1;3;90;1;NA;0.30480370641307;5.2;139.7;1;4;88.9;-38.8888888888889;0;Subshrub;
Rubus_cuneifolius;Rubus;cuneifolius;sand blackberry;Rubus cuneifolius Pursh;0;3;2;1;1;0;3;200;1;0.91441111923921;0.91441111923921;7;127;1;5;91.44;-25;0;Subshrub;
Rubus_flagellaris;Rubus;flagellaris;northern dewberry;Rubus flagellaris Willd.;0;1;1;1;1;1;3;180;1;0.91441111923921;0.91441111923921;7;101.6;1;5;38.1;-30.5555555555556;0;Subshrub;
Rubus_hispidus;Rubus;hispidus;bristly dewberry;Rubus hispidus L.;1;1;1;1;1;1;2;140;1;0.60960741282614;0.60960741282614;7;177.8;1;4.5;76.2;-38.8888888888889;0;Subshrub;
Rubus_laciniatus;Rubus;laciniatus;cutleaf blackberry;Rubus laciniatus Willd.;1;3;3;0;1;1;3;150;1;3.65764447695684;3.65764447695684;7.7;114.3;1;5.2;81.28;-36.1111111111111;0;Vine;
Rubus_leucodermis;Rubus;leucodermis;whitebark raspberry;Rubus leucodermis Dougl. ex Torr. & Gray;1;2;2;1;1;1;3;120;2;NA;0.30480370641307;7.3;152.4;1;5.6;60.96;-13.8888888888889;0;Vine;
Rubus_occidentalis;Rubus;occidentalis;black raspberry;Rubus occidentalis L.;1;3;3;0;1;1;3;129;1;1.52401853206535;1.82882223847842;7.5;114.3;1;5.2;60.96;-33.3333333333333;0;Subshrub;
Rubus_odoratus;Rubus;odoratus;purpleflowering raspberry;Rubus odoratus L.;0;3;2;1;1;1;3;90;1;1.52401853206535;1.52401853206535;6.5;139.7;1;4.5;88.9;-38.8888888888889;0;Subshrub;
Rubus_parviflorus;Rubus;parviflorus;thimbleberry;Rubus parviflorus Nutt.;1;3;3;0;1;1;3;100;1;1.21921482565228;1.21921482565228;7.2;114.3;1;4.8;50.8;-33.3333333333333;0;Subshrub;
Rubus_spectabilis;Rubus;spectabilis;salmonberry;Rubus spectabilis Pursh;2;2;2;0;0;1;3;200;1;3.65764447695684;3.65764447695684;7.2;60.96;1;5.7;35.56;-36.1111111111111;0;Vine;
Rubus_ursinus;Rubus;ursinus;California blackberry;Rubus ursinus Cham. & Schlecht.;0;3;2;1;0;1;3;190;1;0.60960741282614;0.60960741282614;7.5;60.96;1;6;35.56;-13.8888888888889;0;Subshrub;
Rudbeckia_hirta;Rudbeckia;hirta;blackeyed Susan;Rudbeckia hirta L.;0;1;0;0;0;1;2;165;1;NA;0.30480370641307;7;165.1;1;6;81.28;-30.5555555555556;0;Forb/herb;
Rudbeckia_laciniata;Rudbeckia;laciniata;cutleaf coneflower;Rudbeckia laciniata L.;1;3;2;1;0;1;0;100;3;NA;2.49939039258717;7;139.7;1;4.5;38.1;-38.8888888888889;0;Subshrub;
Rudbeckia_maxima;Rudbeckia;maxima;great coneflower;Rudbeckia maxima Nutt.;3;3;1;1;0;1;0;180;3;NA;2.98707632284809;7;152.4;1;4;101.6;-30.5555555555556;0;Forb/herb;
Rudbeckia_nitida;Rudbeckia;nitida;shiny coneflower;Rudbeckia nitida Nutt.;2;1;0;1;0;1;0;250;1;NA;1.52401853206535;7.5;101.6;1;6;25.4;-5.55555555555556;0;Forb/herb;
Ruellia_humilis;Ruellia;humilis;fringeleaf wild petunia;Ruellia humilis Nutt.;0;2;1;1;0;1;0;160;2;NA;0.792489636673982;7.5;139.7;1;4.5;50.8;-36.1111111111111;0;Forb/herb;
Ruellia_strepens;Ruellia;strepens;limestone wild petunia;Ruellia strepens L.;2;2;3;0;0;1;0;180;2;NA;1.09729334308705;8.5;152.4;1;6;101.6;-25;0;Forb/herb;
Rumex_maritimus;Rumex;maritimus;golden dock;Rumex maritimus L.;3;1;1;1;0;1;3;135;1;NA;0.60960741282614;8.2;139.7;1;5;35.56;-38.8888888888889;0;Forb/herb;
Ruppia_maritima;Ruppia;maritima;widgeongrass;Ruppia maritima L.;3;NA;2;0;0;1;3;NA;NA;NA;0.060960741282614;8.5;NA;1;5.4;NA;-18.8888888888889;0;Forb/herb;
Sabal_minor;Sabal;minor;dwarf palmetto;Sabal minor (Jacq.) Pers.;3;1;0;0;0;1;2;180;1;1.21921482565228;2.74323335771763;6.5;203.2;1;5.5;88.9;-13.8888888888889;0;Tree;
Sabal_palmetto;Sabal;palmetto;cabbage palmetto;Sabal palmetto (Walt.) Lodd. ex J.A. & J.H. Schultes;1;1;1;0;0;1;1;180;1;4.57205559619605;27.4323335771763;6.8;177.8;1;6;76.2;-13.8888888888889;0;Tree;
Saccharum_brevibarbe;Saccharum;brevibarbe;shortbeard plumegrass;Saccharum brevibarbe (Michx.) Pers.;2;NA;1;1;0;1;2;180;2;NA;1.98122409168495;7.5;127;1;4;88.9;-22.2222222222222;0;Graminoid;
Saccharum_giganteum;Saccharum;giganteum;sugarcane plumegrass;Saccharum giganteum (Walt.) Pers.;2;NA;1;1;0;0;0;110;1;NA;2.98707632284809;7;152.4;1;3.5;88.9;-33.3333333333333;0;Graminoid;
Saccharum_officinarum;Saccharum;officinarum;sugarcane;Saccharum officinarum L.;3;3;NA;1;0;1;3;365;3;NA;3.65764447695684;7;203.2;1;4;101.6;-8.33333333333333;0;Graminoid;
Saccharum_ravennae;Saccharum;ravennae;ravennagrass;Saccharum ravennae (L.) L.;1;1;1;1;0;1;3;185;1;NA;2.13362594489149;7;139.7;1;4.8;71.12;-22.2222222222222;0;Graminoid;
Sagina_saginoides;Sagina;saginoides;arctic pearlwort;Sagina saginoides (L.) Karst.;3;NA;2;0;0;1;2;90;NA;NA;0.091441111923921;7.5;76.2;1;6;40.64;-36.1111111111111;0;Forb/herb;
Sagittaria_cuneata;Sagittaria;cuneata;arumleaf arrowhead;Sagittaria cuneata Sheldon;3;3;3;0;0;1;0;95;NA;NA;0.792489636673982;8.6;127;1;4.7;35.56;-36.1111111111111;0;Forb/herb;
Sagittaria_latifolia;Sagittaria;latifolia;broadleaf arrowhead;Sagittaria latifolia Willd.;3;3;3;0;0;1;0;95;NA;NA;1.49353816142404;8.6;127;1;4.7;35.56;-36.1111111111111;0;Forb/herb;
Sagittaria_platyphylla;Sagittaria;platyphylla;delta arrowhead;Sagittaria platyphylla (Engelm.) J.G. Sm.;3;NA;2;1;0;1;3;135;NA;NA;0.91441111923921;7;139.7;1;5;81.28;-25;0;Forb/herb;
Salicornia_rubra;Salicornia;rubra;red swampfire;Salicornia rubra A. Nels.;2;NA;3;1;0;0;0;160;NA;NA;0.30480370641307;9.4;35.56;1;6.5;20.32;11.1111111111111;0;Subshrub;
Salix_alaxensis;Salix;alaxensis;feltleaf willow;Salix alaxensis (Anderss.) Coville;3;2;1;1;0;1;3;70;1;4.87685930260912;4.87685930260912;7.5;152.4;1;5.5;50.8;-41.6666666666667;0;Tree;
Salix_alba;Salix;alba;white willow;Salix alba L.;2;2;1;1;0;1;3;100;NA;4.87685930260912;21.3362594489149;7;152.4;1;5.2;50.8;-36.1111111111111;0;Tree;
Salix_amygdaloides;Salix;amygdaloides;peachleaf willow;Salix amygdaloides Anderss.;2;2;2;1;1;0;3;130;2;13.7161667885881;18.2882223847842;8;152.4;1;6;60.96;-36.1111111111111;0;Tree;
Salix_barclayi;Salix;barclayi;Barclay's willow;Salix barclayi Anderss.;2;2;1;1;0;1;3;90;1;2.13362594489149;2.13362594489149;7.5;152.4;1;5.5;45.72;-36.1111111111111;0;Tree;
Salix_bebbiana;Salix;bebbiana;Bebb willow;Salix bebbiana Sarg.;2;2;1;1;0;1;3;80;1;3.65764447695684;3.65764447695684;7.5;152.4;1;5.5;50.8;-20;0;Tree;
Salix_boothii;Salix;boothii;Booth's willow;Salix boothii Dorn;2;3;2;1;0;1;2;270;3;7.31528895391368;7.31528895391368;8;317.5;1;5.5;139.7;-10.5555555555556;0;Shrub;
Salix_candida;Salix;candida;sageleaf willow;Salix candida Flueggé ex Willd.;3;2;3;1;0;1;3;120;NA;1.82882223847842;1.82882223847842;7.6;139.7;1;5.7;60.96;-36.1111111111111;0;Shrub;
Salix_caroliniana;Salix;caroliniana;coastal plain willow;Salix caroliniana Michx.;2;2;2;1;0;1;2;130;1;7.62009266032675;10.0585223116313;7;152.4;1;4.5;76.2;-16.6666666666667;0;Tree;
Salix_cottetii;Salix;cottetii;Cottet willow;Salix cottetii Kerner;3;2;1;1;0;1;3;120;1;1.52401853206535;1.52401853206535;7.5;165.1;1;5.5;88.9;-30.5555555555556;0;<undefined>;
Salix_discolor;Salix;discolor;pussy willow;Salix discolor Muhl.;3;2;2;1;0;1;2;95;NA;6.0960741282614;12.1921482565228;7;127;1;4;50.8;-36.1111111111111;0;Tree;
Salix_drummondiana;Salix;drummondiana;Drummond's willow;Salix drummondiana Barratt ex Hook.;1;2;2;1;0;1;3;110;1;3.65764447695684;3.65764447695684;7.4;101.6;1;5.2;40.64;-33.3333333333333;0;Shrub;
Salix_eriocephala;Salix;eriocephala;Missouri River willow;Salix eriocephala Michx.;3;2;2;0;0;1;2;95;NA;12.1921482565228;15.8497927334796;7;127;1;4;50.8;-38.8888888888889;0;Tree;
Salix_exigua;Salix;exigua;narrowleaf willow;Salix exigua Nutt.;3;1;3;1;1;0;3;120;1;3.0480370641307;3.0480370641307;8.5;76.2;1;6;50.8;-38.8888888888889;0;Tree;
Salix_geyeriana;Salix;geyeriana;Geyer willow;Salix geyeriana Anderss.;1;3;1;1;0;1;3;120;3;4.57205559619605;4.57205559619605;7.5;175.26;1;6.5;48.26;-38.8888888888889;0;Tree;
Salix_gooddingii;Salix;gooddingii;Goodding's willow;Salix gooddingii Ball;3;2;1;1;0;0;3;140;NA;12.1921482565228;12.1921482565228;7.4;139.7;1;5.7;30.48;-30.5555555555556;0;Tree;
Salix_hookeriana;Salix;hookeriana;dune willow;Salix hookeriana Barratt ex Hook.;3;3;1;1;0;1;3;185;1;7.92489636673982;7.92489636673982;7.5;152.4;1;5.5;101.6;-13.8888888888889;0;Tree;
Salix_humilis;Salix;humilis;prairie willow;Salix humilis Marsh.;2;2;2;1;1;0;3;80;1;3.0480370641307;3.0480370641307;7;152.4;1;5.9;50.8;-41.6666666666667;0;Shrub;
Salix_lasiolepis;Salix;lasiolepis;arroyo willow;Salix lasiolepis Benth.;3;1;1;1;0;1;3;185;1;10.6681297244574;10.6681297244574;7.5;152.4;1;5.5;88.9;-13.8888888888889;0;Tree;
Salix_lemmonii;Salix;lemmonii;Lemmon's willow;Salix lemmonii Bebb;1;2;2;1;0;1;3;110;1;4.26725188978298;4.26725188978298;7.4;101.6;1;5.2;50.8;-33.3333333333333;0;Shrub;
Salix_ligulifolia;Salix;ligulifolia;strapleaf willow;Salix ligulifolia (Ball) Ball ex Schneid.;3;2;1;1;0;1;3;200;1;5.48646671543526;5.48646671543526;7.5;152.4;1;5.5;88.9;-13.8888888888889;0;Tree;
Salix_lucida;Salix;lucida;shining willow;Salix lucida Muhl.;2;2;2;0;0;1;3;80;1;3.96244818336991;3.96244818336991;7.2;152.4;1;5.8;76.2;-41.6666666666667;0;Tree;
Salix_lucida;Salix;lucida;Pacific willow;Salix lucida Muhl. ssp. lasiandra (Benth.) E. Murr.;3;2;1;1;0;1;3;185;1;7.62009266032675;7.62009266032675;7.5;152.4;1;5.5;114.3;-13.8888888888889;0;Tree;
Salix_lutea;Salix;lutea;yellow willow;Salix lutea Nutt.;2;2;2;1;0;1;3;80;1;4.87685930260912;4.87685930260912;7.2;152.4;1;5.8;50.8;-41.6666666666667;0;Tree;
Salix_nigra;Salix;nigra;black willow;Salix nigra Marsh.;3;1;1;1;0;1;3;120;1;15.2401853206535;30.480370641307;8;165.1;1;4.8;50.8;-36.1111111111111;0;Tree;
Salix_orestera;Salix;orestera;Sierra willow;Salix orestera Schneid.;2;2;1;1;0;0;3;80;1;3.0480370641307;3.0480370641307;7.4;60.96;1;5.8;25.4;-30.5555555555556;0;Shrub;
Salix_pentandra;Salix;pentandra;laurel willow;Salix pentandra L.;1;3;1;0;0;1;3;120;3;9.1441111923921;18.2882223847842;7.5;152.4;1;6.5;38.1;-38.8888888888889;0;Tree;
Salix_planifolia;Salix;planifolia;diamondleaf willow;Salix planifolia Pursh;2;2;0;1;1;0;3;80;1;2.43842965130456;2.43842965130456;6;152.4;1;4.5;45.72;-38.8888888888889;0;Tree;
Salix_purpurea;Salix;purpurea;purpleosier willow;Salix purpurea L.;3;1;1;1;0;1;3;160;1;2.43842965130456;2.43842965130456;7.5;152.4;1;5.5;88.9;-36.1111111111111;0;Tree;
Salix_scouleriana;Salix;scouleriana;Scouler's willow;Salix scouleriana Barratt ex Hook.;2;3;3;1;1;1;3;180;3;9.1441111923921;15.2401853206535;8;101.6;1;6.5;27.94;-25;0;Tree;
Salix_sericea;Salix;sericea;silky willow;Salix sericea Marsh.;3;2;1;1;0;1;3;165;NA;3.65764447695684;3.65764447695684;7;139.7;1;5.2;81.28;-33.3333333333333;0;Tree;
Salix_sessilifolia;Salix;sessilifolia;northwest sandbar willow;Salix sessilifolia Nutt.;1;1;3;1;1;0;3;180;1;6.0960741282614;6.0960741282614;8.5;60.96;1;6;50.8;-36.1111111111111;0;Tree;
Salix_sitchensis;Salix;sitchensis;Sitka willow;Salix sitchensis Sanson ex Bong.;3;3;1;1;0;1;3;165;1;7.01048524750061;7.01048524750061;7.5;152.4;1;5.5;88.9;-25;0;Tree;
Salvia_azurea;Salvia;azurea;pitcher sage;Salvia azurea Michx. ex Lam. var. grandiflora Benth.;0;2;2;0;0;1;2;110;1;NA;0.91441111923921;8;60.96;1;6;40.64;-35.5555555555556;0;Forb/herb;
Salvia_dorrii;Salvia;dorrii;purple sage;Salvia dorrii (Kellogg) Abrams;0;2;0;1;0;0;3;210;1;0.60960741282614;0.762009266032675;8;35.56;1;6.5;20.32;-30.5555555555556;0;Subshrub;
Sambucus_nigra;Sambucus;nigra;common elderberry;Sambucus nigra L. ssp. canadensis (L.) R. Bolli;0;2;2;0;1;0;2;100;1;2.13362594489149;2.13362594489149;7;152.4;1;5;86.36;-33.3333333333333;0;Tree;
Sanguisorba_minor;Sanguisorba;minor;small burnet;Sanguisorba minor Scop.;1;3;2;1;0;1;3;90;3;NA;0.365764447695684;8;63.5;1;6;30.48;-36.1111111111111;0;Forb/herb;
Sapindus_saponaria;Sapindus;saponaria;western soapberry;Sapindus saponaria L. var. drummondii (Hook. & Arn.) L. Benson;0;1;3;1;1;1;0;150;1;6.0960741282614;6.0960741282614;8.5;38.1;1;7;25.4;-25;0;Tree;
Saponaria_officinalis;Saponaria;officinalis;bouncingbet;Saponaria officinalis L.;1;1;2;1;0;0;3;130;1;NA;0.670568154108754;7;114.3;1;5;81.28;-27.7777777777778;0;Forb/herb;
Sarcobatus_vermiculatus;Sarcobatus;vermiculatus;greasewood;Sarcobatus vermiculatus (Hook.) Torr.;1;1;3;0;0;1;NA;110;1;1.82882223847842;3.0480370641307;8.5;33.02;1;7.5;15.24;-38.8888888888889;0;Shrub;
Sassafras_albidum;Sassafras;albidum;sassafras;Sassafras albidum (Nutt.) Nees;0;2;3;1;1;0;3;160;1;7.31528895391368;22.8602779809802;7.2;139.7;1;4.5;88.9;-30.5555555555556;0;Tree;
Scabiosa_caucasica;Scabiosa;caucasica;Caucasian pincushion flower;Scabiosa caucasica M. Bieb.;0;1;1;0;0;1;0;130;1;0.60960741282614;0.762009266032675;7.5;127;1;6;76.2;-30.5555555555556;0;<undefined>;
Scaevola_sericea;Scaevola;sericea;beach naupaka;Scaevola sericea Vahl;2;1;3;1;0;1;2;365;1;3.0480370641307;3.0480370641307;8;381;1;5.5;50.8;-0.555555555555556;0;Shrub;
Schinus_terebinthifolius;Schinus;terebinthifolius;Brazilian peppertree;Schinus terebinthifolius Raddi;1;1;1;1;0;1;2;365;1;4.57205559619605;9.1441111923921;7.5;101.6;1;6.5;60.96;-2.22222222222222;0;Tree;
Schizachyrium_scoparium;Schizachyrium;scoparium;little bluestem;Schizachyrium scoparium (Michx.) Nash;0;2;3;1;0;1;2;110;2;NA;0.91441111923921;8.4;114.3;1;5.5;40.64;-36.1111111111111;0;Graminoid;
Schizachyrium_tenerum;Schizachyrium;tenerum;slender little bluestem;Schizachyrium tenerum Nees;1;2;1;1;0;0;3;240;2;0.91441111923921;0.91441111923921;6.8;152.4;1;5.8;86.36;-11.1111111111111;0;Graminoid;
Schoenoplectus_acutus;Schoenoplectus;acutus;hardstem bulrush;Schoenoplectus acutus (Muhl. ex Bigelow) A.& D. Löve var. acutus;3;1;2;0;0;1;2;110;1;NA;2.98707632284809;8.5;152.4;1;5.2;30.48;-38.8888888888889;0;Graminoid;
Schoenoplectus_californicus;Schoenoplectus;californicus;California bulrush;Schoenoplectus californicus (C.A. Mey.) Palla;3;NA;2;0;0;1;3;200;2;NA;2.01170446232626;9;152.4;1;4;101.6;-8.33333333333333;0;Graminoid;
Schoenoplectus_heterochaetus;Schoenoplectus;heterochaetus;slender bulrush;Schoenoplectus heterochaetus (Chase) Soják;3;NA;2;1;0;1;2;110;2;NA;1.49353816142404;7.5;152.4;1;4;40.64;-38.8888888888889;0;Graminoid;
Schoenoplectus_pungens;Schoenoplectus;pungens;common threesquare;Schoenoplectus pungens (Vahl) Palla var. pungens;3;NA;2;1;0;1;2;120;2;NA;1.49353816142404;7.5;152.4;1;3.7;30.48;-38.8888888888889;0;Graminoid;
Schoenoplectus_tabernaemontani;Schoenoplectus;tabernaemontani;softstem bulrush;Schoenoplectus tabernaemontani (K.C. Gmel.) Palla;3;NA;2;1;0;1;3;80;NA;NA;2.74323335771763;7.5;139.7;1;5.4;45.72;-38.8888888888889;0;Graminoid;
Scirpus_atrovirens;Scirpus;atrovirens;green bulrush;Scirpus atrovirens Willd.;2;NA;2;0;0;1;2;180;2;NA;1.79834186783711;8;152.4;1;4;40.64;-47.2222222222222;0;Graminoid;
Scirpus_cyperinus;Scirpus;cyperinus;woolgrass;Scirpus cyperinus (L.) Kunth;2;NA;2;1;0;1;2;110;2;NA;1.49353816142404;7.2;152.4;1;4.8;101.6;-36.1111111111111;0;Graminoid;
Scirpus_georgianus;Scirpus;georgianus;Georgia bulrush;Scirpus georgianus Harper;2;NA;1;0;0;1;3;80;NA;NA;1.37161667885881;7;139.7;1;4.5;88.9;-38.8888888888889;0;Graminoid;
Scirpus_microcarpus;Scirpus;microcarpus;panicled bulrush;Scirpus microcarpus J.& K. Presl;3;1;1;1;1;1;3;80;1;NA;1.67642038527188;7.4;96.52;1;5.4;30.48;-38.8888888888889;0;Graminoid;
